prob_word	index_word	tag
0.00000713544138056520	0.91402427897357460000	PPS
0.00001427088276113040	0.98986782992552950000	VAUX
0.00001783860345141300	0.33048601395563050000	VTD
0.00083484664152612820	0.40725067127799164000	PREP
0.00000356772069028260	0.70557616941405470000	ART
0.00000356772069028260	0.64744219188557430000	N
0.00127367628643088800	0.01107934549309604700	)
0.00123086363814749670	0.03855612231597424500	,
0.00017838603451412997	0.04091971602116807000	,
0.00016411515175299957	0.78040302748546650000	CONJCOORD
0.00000713544138056520	0.03077016658121812000	,
0.00000356772069028260	0.95394468147967910000	ADJ
0.00001070316207084780	0.55970246526299330000	N
0.00000356772069028260	0.96752665560180400000	ADJ
0.00003210948621254339	0.03351610632695800600	,
0.00000356772069028260	0.42211002876284986000	PREP
0.00000356772069028260	0.28555166450872876000	PREP
0.00007135441380565198	0.32149219232005840000	PREP
0.00000356772069028260	0.59702465262993240000	N
0.00000356772069028260	0.82384275150114270000	PR
0.00012487022415989097	0.76855030022853870000	VAUX
0.00009276073794734758	0.77941240365314260000	PREP
0.00003210948621254339	0.96229546659251470000	ART
0.00000356772069028260	0.77956012825971720000	PREP
0.00116307694503212730	0.01108803517583573100	)
0.00002497404483197820	0.02615594504644635400	,
0.00000356772069028260	0.37674119517896404000	VBI
0.00000356772069028260	0.71931455782549380000	N
0.00001783860345141300	0.57442278782401660000	N
0.00003210948621254339	0.55971984462847260000	N
0.00000356772069028260	0.47467391965519340000	CONJCOORD
0.00001070316207084780	0.88398404574248990000	ADJ
0.00001783860345141300	0.57442278782401660000	N
0.00002854176552226079	0.40817177764839807000	PREP
0.00000356772069028260	0.90593418434292960000	N
0.00000356772069028260	0.34027928640325344000	N
0.00001070316207084780	0.46081387568539870000	PREP+ART
0.00000356772069028260	0.34553654446076176000	VTD
0.00003210948621254339	0.98193414958419870000	VLIG
0.00000356772069028260	0.58788310638778570000	ADJ
0.00003567720690282599	0.63090572563195710000	VTD
0.00142352055542275700	0.82946497623371770000	CONJSUB
0.00000356772069028260	0.70559354877953410000	ART
0.00002854176552226079	0.64863267842091090000	N
0.00000713544138056520	0.46073566854074160000	PREP+ART
0.00001070316207084780	0.53695287585050270000	VTD
0.00011059934139876057	0.22151739240000348000	ART
0.00003924492759310859	0.74607878066371800000	N
0.00033536574488656433	0.99195335378305340000	VLIG
0.00001427088276113040	0.70212636536640050000	ART
0.00003567720690282599	0.34027059672051374000	N
0.00011059934139876057	0.40275810530157546000	PREP
0.00001783860345141300	0.86186880316999630000	ADJ
0.00001070316207084780	0.94709721148080880000	N
0.00001427088276113040	0.48381546589734010000	CONJCOORD
0.00000713544138056520	0.96498057855907680000	N
0.00001783860345141300	0.37300463160090025000	PREP+ART
0.00001070316207084780	0.17396744844845716000	ART
0.00029968853798373834	0.76808974704333540000	VAUX
0.00001427088276113040	0.88790309265808710000	VAUX
0.00001783860345141300	0.98704368303513230000	PREP+ART
0.00001070316207084780	0.82959532147481300000	CONJSUB
0.00000356772069028260	0.71293633069456630000	VINT
0.00009632845863763018	0.49910061783644280000	PREP
0.00003210948621254339	0.96229546659251470000	ART
0.00003567720690282599	0.40676404904456936000	PREP
0.00026044361039062976	0.94120560658330370000	ADJ
0.00006065125173480418	0.27145699910496270000	ART
0.00000356772069028260	0.45323647233639500000	PREP+ART
0.00029968853798373834	0.76808974704333540000	VAUX
0.00001427088276113040	0.44607617375889610000	VBI
0.00001783860345141300	0.49556391696139174000	PREP
0.00000356772069028260	0.09802831098636589000	:
0.00001070316207084780	0.40610363315635345000	PREP
0.00001070316207084780	0.96460692220127040000	ADJ
0.00105961304501393190	0.74127338610867320000	PREP
0.00002497404483197820	0.70244788362776880000	ART
0.00000713544138056520	0.35811920506782297000	N
0.00132719209678512680	0.46653168692811026000	CONJCOORD
0.00000713544138056520	0.22401133134629256000	ART
0.00001070316207084780	0.85472588395797670000	N
0.00000356772069028260	0.40168927432459440000	PREP
0.00000356772069028260	0.45323647233639500000	PREP+ART
0.00011773478277932577	0.01273038521363585000	)
0.00001070316207084780	0.40610363315635345000	PREP
0.00000713544138056520	0.21619061688057770000	ART
0.00000356772069028260	0.49827509797617286000	PREP
0.00002140632414169560	0.86209473492122800000	N
0.00128081172781145300	0.04088495729020933500	,
0.00020336007934610814	0.77721391392000280000	LDEN
0.00019979235865582557	0.53546694010201690000	LDEN
0.00000356772069028260	0.66360500178138490000	N
0.00000356772069028260	0.49827509797617286000	PREP
0.00000356772069028260	0.94014546528906230000	N
0.00004281264828339119	0.51557625631088210000	ADJ
0.00000356772069028260	0.66369189860878170000	N
0.00041742332076306410	0.98910313784443730000	VLIG
0.00000713544138056520	0.21992718045864146000	ART
0.00002497404483197820	0.45216764135941395000	PREP+ART
0.00002140632414169560	0.77913433380547280000	PREP
0.00001427088276113040	0.91650952823712410000	PPS
0.00033536574488656433	0.99195335378305340000	VLIG
0.00002497404483197820	0.70137036296804800000	ART
0.00006421897242508678	0.28646408119639550000	N
0.00083484664152612820	0.40725067127799164000	PREP
0.00001427088276113040	0.43338923695895865000	LPREP
0.00001070316207084780	0.59429609224967200000	N
0.00000713544138056520	0.94707983211532940000	N
0.00004994808966395639	0.38696895176357110000	PREP
0.00001783860345141300	0.24484050087331310000	N
0.00046023596904645530	0.04529931612196838600	,
0.00000356772069028260	0.37347387446884317000	PREP+ART
0.00000356772069028260	0.69172481512699970000	N
0.00070284097598567200	0.02857167684807827500	,
0.00051018405871041160	0.47085914893247250000	CONJCOORD
0.00000356772069028260	0.92887494677569330000	ADV
0.00000356772069028260	0.35804968760590550000	N
0.00001427088276113040	0.02785912286342425600	,
0.00001427088276113040	0.43338923695895865000	LPREP
0.00002854176552226079	0.39916057664734660000	PREP
0.00002497404483197820	0.90821088122072670000	PREP
0.00001070316207084780	0.16905777770053615000	LADV
0.00019979235865582557	0.30526855464506990000	LADV
0.00142352055542275700	0.82946497623371770000	CONJSUB
0.00002497404483197820	0.70244788362776880000	ART
0.00011416706208904317	0.99020672755237700000	VLIG
0.00002497404483197820	0.39531973687640665000	LADV
0.00000356772069028260	0.97657261533381410000	ADJ
0.00318954229711264360	0.03859957072967266000	,
0.00002497404483197820	0.70244788362776880000	ART
0.00000356772069028260	0.39194813997340955000	PREP
0.00039244927593108593	0.74136028293607000000	PREP
0.00000356772069028260	0.72450229842108460000	ART
0.00002497404483197820	0.28245813745340160000	ADV
0.00002854176552226079	0.45405330251392520000	PREP+ART
0.00000356772069028260	0.81887225297404390000	PR
0.00000356772069028260	0.71931455782549380000	N
0.00002497404483197820	0.22136966779342887000	PREP
0.00002854176552226079	0.21603420259126338000	PREP
0.00001783860345141300	0.49174914623867083000	PPR
0.00002497404483197820	0.28245813745340160000	ADV
0.00002854176552226079	0.45405330251392520000	PREP+ART
0.00001783860345141300	0.57442278782401660000	N
0.00004994808966395639	0.25588508763545040000	PREP+ART
0.00000356772069028260	0.63699719323247510000	ADV
0.00001070316207084780	0.57068622424595280000	N
0.00000356772069028260	0.03930343503158699500	,
0.00000713544138056520	0.43532703620990800000	ADJ
0.00038888155524080330	0.09693341096116581000	:
0.00004638036897367379	0.22002276696877798000	ART
0.00004281264828339119	0.64037747981821180000	N
0.00000713544138056520	0.46073566854074160000	PREP+ART
0.00002497404483197820	0.28245813745340160000	ADV
0.00002854176552226079	0.45405330251392520000	PREP+ART
0.00000356772069028260	0.81858549344363440000	PR
0.00002497404483197820	0.02615594504644635400	,
0.00000356772069028260	0.37674119517896404000	VBI
0.00000356772069028260	0.71931455782549380000	N
0.00000356772069028260	0.97949234873434780000	ADJ
0.00000713544138056520	0.43532703620990800000	ADJ
0.00003567720690282599	0.34027059672051374000	N
0.00011059934139876057	0.40275810530157546000	PREP
0.00001783860345141300	0.86186880316999630000	ADJ
0.00001070316207084780	0.94709721148080880000	N
0.00001427088276113040	0.48381546589734010000	CONJCOORD
0.00000713544138056520	0.96498057855907680000	N
0.00001783860345141300	0.37300463160090025000	PREP+ART
0.00000356772069028260	0.09773286177321666000	:
0.00000356772069028260	0.81952397917952010000	ADJ
0.00001070316207084780	0.24588326280207510000	N
0.00083484664152612820	0.40725067127799164000	PREP
0.00001783860345141300	0.95569999739309520000	ART
0.00006421897242508678	0.28646408119639550000	N
0.00083484664152612820	0.40725067127799164000	PREP
0.00000713544138056520	0.12951972123497770000	PREP
0.00003210948621254339	0.70696651865240400000	ART
0.00001070316207084780	0.79905108664482660000	N
0.00005708353104452159	0.37581139912581790000	PREP+ART
0.00001783860345141300	0.97253191285986150000	N
0.00038531383455052073	0.47231032594999955000	CONJCOORD
0.00000713544138056520	0.46073566854074160000	PREP+ART
0.00001783860345141300	0.70799190121568670000	ART
0.00004638036897367379	0.88978006412985870000	N
0.00002497404483197820	0.58051425542453450000	ADJ
0.00000356772069028260	0.37599388246335125000	PREP+ART
0.00001070316207084780	0.98247290991405900000	NP
0.00067786693115369380	0.02611249663274794000	,
0.00061364795872860710	0.47224080848808210000	CONJCOORD
0.00001070316207084780	0.46064008203060510000	PREP+ART
0.00207641344174447260	0.04291834305129519500	,
0.00014270882761130397	0.47824537926120320000	CONJCOORD
0.00000356772069028260	0.03001416418286568400	,
0.00003924492759310859	0.37591567531869413000	PREP+ART
0.00000356772069028260	0.58807427940805880000	ADJ
0.00087052384842895420	0.02363593705193823400	,
0.00000356772069028260	0.10999400411890962000	NP
0.00041028787938249890	0.90757653438072970000	PREP
0.00001783860345141300	0.22132621937973043000	ART
0.00000713544138056520	0.46073566854074160000	PREP+ART
0.00002854176552226079	0.22554940519121647000	ART
0.00003924492759310859	0.93492296596251270000	N
0.00003924492759310859	0.93492296596251270000	N
0.00011059934139876057	0.04516897088087314000	,
0.00003210948621254339	0.87965658373812770000	PREP+ART
0.00012843794485017357	0.22315974243780360000	ART
0.00039601699662136850	0.94190947088521790000	ADJ
0.00000356772069028260	0.72450229842108460000	ART
0.00001783860345141300	0.37300463160090025000	PREP+ART
0.00017838603451412997	0.39970802665994665000	PREP
0.00003210948621254339	0.02986643957629107000	,
0.00002497404483197820	0.50952823712406260000	CONJCOORD
0.00007492213449593458	0.03263844837025000500	,
0.00000713544138056520	0.77956881794245690000	PREP
0.00207641344174447260	0.04291834305129519500	,
0.00000356772069028260	0.82420771817620940000	PR
0.00012843794485017357	0.28243206840518253000	LPREP
0.00047450685180758570	0.40564307997115023000	LPREP
0.00007135441380565198	0.83306250488794650000	CONJSUB
0.00001070316207084780	0.95786372839527630000	ART
0.00001783860345141300	0.92618114512639140000	ADV
0.00000356772069028260	0.87574622650527030000	PPOA
0.00000356772069028260	0.71956655862494460000	VBI
0.00010346390001819537	0.40104623780185783000	PREP
0.00008562529656678238	0.02989250862451012000	,
0.00009989617932791278	0.50971941014433560000	ADV
0.00359269473511457730	0.01886530122785217200	,
0.00003924492759310859	0.93492296596251270000	N
0.00000713544138056520	0.20037539429435430000	N
0.00003567720690282599	0.09761120621486110000	:
0.00000356772069028260	0.72450229842108460000	ART
0.00001783860345141300	0.37300463160090025000	PREP+ART
0.00012843794485017357	0.39898678299255297000	PREP
0.00000713544138056520	0.20037539429435430000	N
0.00003567720690282599	0.09761120621486110000	:
0.00000356772069028260	0.72450229842108460000	ART
0.00007492213449593458	0.40105492748459753000	PREP
0.00127367628643088800	0.01107934549309604700	)
0.00318954229711264360	0.03859957072967266000	,
0.00003210948621254339	0.70547189322117850000	ART
0.00001070316207084780	0.37602864119431000000	PREP+ART
0.00001427088276113040	0.99372604906194870000	N
0.00000713544138056520	0.02878022923383067400	,
0.00000356772069028260	0.84077894316078520000	N
0.00109172253122647540	0.73817985905334590000	PREP
0.00000356772069028260	0.20363402532173550000	ART
0.00000713544138056520	0.41444572858644930000	PREP+PPR
0.00041742332076306410	0.98910313784443730000	VLIG
0.00000356772069028260	0.21778082882193972000	ART
0.00009632845863763018	0.74229876867195580000	PREP
0.00000356772069028260	0.87559850189869570000	PAPASS
0.00036033978971854250	0.09531712997158474000	:
0.00207641344174447260	0.04291834305129519500	,
0.00032466258281571650	0.83346223029397190000	PR
0.00007135441380565198	0.32149219232005840000	PREP
0.00442040593526014100	0.02624284187384318500	,
0.00001070316207084780	0.40234969021281030000	PREP
0.00000356772069028260	0.78851919116433060000	N
0.00001427088276113040	0.39996002745939746000	PREP
0.00004281264828339119	0.66541245579123910000	N
0.00009989617932791278	0.70716638135541680000	ART
0.00052802266216182470	0.00033020794410796060	"
0.00000356772069028260	0.12086479722625328000	CONJSUB
0.00006421897242508678	0.62486639612787740000	ADV
0.00002140632414169560	0.87704967891622280000	PAPASS
0.00001427088276113040	0.86822965093544440000	VTD
0.00088122701049980200	0.03937295249350446000	,
0.00064932516563143300	0.69765986843820330000	ADV
0.00000356772069028260	0.87443408441157810000	PPOA
0.00044953280697560750	0.22156084081370190000	LPREP
0.00020336007934610814	0.74678264496563230000	LPREP
0.00006421897242508678	0.37461222290774165000	LPREP
0.00087765928980951940	0.03703542783652969000	,
0.00000356772069028260	0.64685998314201550000	CONJCOORD
0.00000356772069028260	0.97704185820175700000	LPREP
0.00000356772069028260	0.32300419711676326000	VAUX
0.00000356772069028260	0.21334909062470128000	PREP
0.00002140632414169560	0.32200488360169970000	VTD
0.00002854176552226079	0.22554940519121647000	ART
0.00003924492759310859	0.93492296596251270000	N
0.00001070316207084780	0.17862511839692732000	PREP
0.00021763096210723854	0.61452567366765440000	PD
0.00007135441380565198	0.41880794932177030000	ADV
0.00005351581035423899	0.02661649823164956300	,
0.00000356772069028260	0.22717437586353723000	ADJ
0.00008562529656678238	0.47882758800476194000	CONJCOORD
0.00002140632414169560	0.12785999183169822000	PREP
0.00020692780003639074	0.23129328548214706000	N
0.00107388392777506240	0.31810321605158200000	PREP
0.00002854176552226079	0.22554940519121647000	ART
0.00003924492759310859	0.93492296596251270000	N
0.00012130250346960837	0.02122020525030631300	,
0.00008562529656678238	0.47882758800476194000	CONJCOORD
0.00000713544138056520	0.15278200192910957000	PD
0.00003210948621254339	0.02986643957629107000	,
0.00002497404483197820	0.50952823712406260000	CONJCOORD
0.00123086363814749670	0.03855612231597424500	,
0.00004281264828339119	0.22235160194301307000	ART
0.00003210948621254339	0.79062209438733390000	N
0.00041028787938249890	0.90757653438072970000	PREP
0.00000356772069028260	0.46828700284152625000	CONJCOORD
0.00041028787938249890	0.90757653438072970000	PREP
0.00000356772069028260	0.41813884375081467000	VTD
0.00043882964490475970	0.82974304608138760000	CONJSUB
0.00031039170005458610	0.48074800789023190000	CONJCOORD
0.00142352055542275700	0.82946497623371770000	CONJSUB
0.00000356772069028260	0.25939571946228246000	N
0.00000713544138056520	0.77712701709260590000	PREP
0.00001427088276113040	0.86385874051738380000	N
0.00002854176552226079	0.22554940519121647000	ART
0.00003924492759310859	0.93492296596251270000	N
0.00087765928980951940	0.03703542783652969000	,
0.00008562529656678238	0.64611267042640270000	CONJCOORD
0.00004994808966395639	0.02075965206510310300	,
0.00017838603451412997	0.44364306259178476000	LPREP
0.00002140632414169560	0.03775667150392339500	,
0.00002854176552226079	0.22554940519121647000	ART
0.00003924492759310859	0.93492296596251270000	N
0.00008205757587649978	0.12017831228981830000	PREP
0.00318954229711264360	0.03859957072967266000	,
0.00002854176552226079	0.70587161862720390000	ART
0.00003924492759310859	0.37547250149897027000	PREP+ART
0.00003924492759310859	0.93492296596251270000	N
0.00051018405871041160	0.47085914893247250000	CONJCOORD
0.00207641344174447260	0.04291834305129519500	,
0.00000356772069028260	0.82442496024470150000	CONJSUB
0.00000356772069028260	0.29820384257770750000	VTD
0.00000356772069028260	0.21698137800988887000	ART
0.00109172253122647540	0.73817985905334590000	PREP
0.00001783860345141300	0.22132621937973043000	ART
0.00000356772069028260	0.97704185820175700000	LPREP
0.00318954229711264360	0.03859957072967266000	,
0.00001427088276113040	0.19853318155354150000	NP
0.00000356772069028260	0.66297934462412780000	VTD
0.00008562529656678238	0.02189800050400159800	,
0.00012843794485017357	0.28243206840518253000	LPREP
0.00001070316207084780	0.40799798399360440000	LPREP
0.00000356772069028260	0.53929040050747750000	N
0.00207641344174447260	0.04291834305129519500	,
0.00010703162070847797	0.82654524283318420000	CONJSUB
0.00002140632414169560	0.94022367243371940000	N
0.00000356772069028260	0.48265973809296220000	CONJCOORD
0.00001070316207084780	0.91735242746287340000	ADJ
0.00001070316207084780	0.03696591037461222000	,
0.00024974044831978194	0.72976824616133260000	CONJCOORD
0.00008919301725706498	0.69280233578672050000	ADV
0.00000356772069028260	0.23865344676265870000	VTD
0.00003924492759310859	0.82695365792194930000	CONJSUB
0.00000356772069028260	0.51922592306154900000	PD
0.00001427088276113040	0.43338923695895865000	LPREP
0.00000713544138056520	0.79061340470459420000	N
0.00017481831382384737	0.03795653420693611000	,
0.00442040593526014100	0.02624284187384318500	,
0.00059937707596747670	0.40725936096073134000	PREP
0.00004281264828339119	0.95835904031143830000	ART
0.00005708353104452159	0.51543722138704720000	ADJ
0.00001783860345141300	0.04455200340635563600	,
0.00001783860345141300	0.86201652777657090000	ADJ
0.00001783860345141300	0.37926989285621180000	PREP+ART
0.00028184993453232530	0.11127138748164304000	ADV
0.00125583768297947500	0.02354904022454140300	,
0.00000356772069028260	0.53929040050747750000	N
0.00109172253122647540	0.73817985905334590000	PREP
0.00002854176552226079	0.22554940519121647000	ART
0.00003924492759310859	0.93492296596251270000	N
0.00003210948621254339	0.02986643957629107000	,
0.00002497404483197820	0.50952823712406260000	CONJCOORD
0.00318954229711264360	0.03859957072967266000	,
0.00142352055542275700	0.82946497623371770000	CONJSUB
0.00001070316207084780	0.40610363315635345000	PREP
0.00000356772069028260	0.57689934740482630000	ADV
0.00011773478277932577	0.70292581617845130000	ART
0.00005351581035423899	0.42326575656722776000	N
0.00000356772069028260	0.36222073532095345000	N
0.00000713544138056520	0.01987330442565542000	,
0.00000356772069028260	0.23841882532868724000	VTD
0.00003924492759310859	0.82695365792194930000	CONJSUB
0.00000356772069028260	0.57689934740482630000	ADV
0.00000356772069028260	0.54804091102633850000	ADJ
0.00000713544138056520	0.03057899356094509000	,
0.00012487022415989097	0.20954300958472005000	ART
0.00008562529656678238	0.00256345640820653630	"
0.00000356772069028260	0.25393859870176140000	PREP+ART
0.00005708353104452159	0.37581139912581790000	PREP+ART
0.00002854176552226079	0.97237549857054720000	N
0.00000356772069028260	0.53929040050747750000	N
0.00002140632414169560	0.82803117858167000000	CONJSUB
0.00000356772069028260	0.25939571946228246000	N
0.00005351581035423899	0.40773729351141390000	PREP
0.00000713544138056520	0.82160950303704420000	CONJSUB
0.00000356772069028260	0.48265973809296220000	CONJCOORD
0.00000713544138056520	0.91738718619383210000	ADJ
0.00000356772069028260	0.02981430147985297000	,
0.00000356772069028260	0.49494694948687423000	PREP
0.00000713544138056520	0.34827379452376195000	N
0.00076349222772047620	0.32013660181266784000	PREP
0.00146633320370614830	0.82306068005457120000	CONJSUB
0.00012487022415989097	0.20954300958472005000	ART
0.00002140632414169560	0.00365835643340661630	"
0.00000713544138056520	0.69808566289244780000	ADV
0.00000356772069028260	0.93998036131700840000	VAUX
0.00000713544138056520	0.10948131283726831000	LPREP
0.00017838603451412997	0.44364306259178476000	LPREP
0.00000356772069028260	0.69385378739822210000	ADV
0.00000356772069028260	0.80968725831819880000	VTD
0.00142352055542275700	0.82946497623371770000	CONJSUB
0.00002854176552226079	0.39916057664734660000	PREP
0.00003210948621254339	0.22316843212054327000	ART
0.00000713544138056520	0.81920246091815190000	N
0.00000356772069028260	0.04370910418060637000	,
0.00006421897242508678	0.24113869602620808000	ADV
0.00002140632414169560	0.64054258379026590000	ADV
0.00002854176552226079	0.22554940519121647000	ART
0.00003924492759310859	0.93492296596251270000	N
0.00128081172781145300	0.04088495729020933500	,
0.00000356772069028260	0.77953405921149820000	LPREP
0.00000356772069028260	0.97704185820175700000	LPREP
0.00008562529656678238	0.02189800050400159800	,
0.00012843794485017357	0.28243206840518253000	LPREP
0.00047450685180758570	0.40564307997115023000	LPREP
0.00002497404483197820	0.45490489142241420000	PREP+ART
0.00051018405871041160	0.00032151826136827747	"
0.00043882964490475970	0.82974304608138760000	CONJSUB
0.00000356772069028260	0.72450229842108460000	ART
0.00007492213449593458	0.40105492748459753000	PREP
0.00011416706208904317	0.10765647946193485000	LDEN
0.00017838603451412997	0.44364306259178476000	LDEN
0.00008562529656678238	0.02189800050400159800	,
0.00012843794485017357	0.28243206840518253000	LPREP
0.00007492213449593458	0.40105492748459753000	LPREP
0.00000356772069028260	0.53929040050747750000	N
0.00359269473511457730	0.01886530122785217200	,
0.00004281264828339119	0.22235160194301307000	ART
0.00003210948621254339	0.79062209438733390000	N
0.00000713544138056520	0.27199575943482300000	ART
0.00041028787938249890	0.90757653438072970000	PREP
0.00001783860345141300	0.21762441453262540000	ART
0.00004638036897367379	0.56104067640490440000	N
0.00002140632414169560	0.05497093301123576000	-
0.00004281264828339119	0.83200236359370520000	PR
0.00105961304501393190	0.74127338610867320000	PREP
0.00011773478277932577	0.70292581617845130000	ART
0.00003567720690282599	0.42324837720174835000	N
0.00005708353104452159	0.37581139912581790000	PREP+ART
0.00001070316207084780	0.97254060254260120000	N
0.00000356772069028260	0.57689934740482630000	ADV
0.00000356772069028260	0.54804091102633850000	ADJ
0.00041028787938249890	0.04286620495485710000	,
0.00001070316207084780	0.91735242746287340000	ADJ
0.00001783860345141300	0.04909670747920993000	-
0.00007492213449593458	0.72448491905560530000	ART
0.00000356772069028260	0.53929040050747750000	N
0.00000713544138056520	0.04794966935757176000	,
0.00002497404483197820	0.45490489142241420000	PREP+ART
0.00052802266216182470	0.00033020794410796060	"
0.00001070316207084780	0.66277948192111500000	VTD
0.00007135441380565198	0.83306250488794650000	CONJSUB
0.00069213781391482420	0.02069013460318564000	,
0.00001070316207084780	0.25704950512256797000	PREP+ART
0.00123086363814749670	0.03855612231597424500	,
0.00000356772069028260	0.69653020968204450000	ADV
0.00000356772069028260	0.75972158256502050000	VTD
0.00012487022415989097	0.20954300958472005000	ART
0.00051018405871041160	0.00032151826136827747	"
0.00087052384842895420	0.02363593705193823400	,
0.00044953280697560750	0.04077199141459345000	,
0.00011059934139876057	0.82158343398882500000	CONJSUB
0.00012130250346960837	0.02122020525030631300	,
0.00014270882761130397	0.26560884262115590000	PREP
0.00012130250346960837	0.03378548649188818000	,
0.00000356772069028260	0.25939571946228246000	N
0.00038888155524080330	0.09693341096116581000	:
0.00001783860345141300	0.21762441453262540000	ART
0.00004638036897367379	0.56104067640490440000	N
0.00109172253122647540	0.73817985905334590000	PREP
0.00006778669311536938	0.22641837346518479000	ART
0.00002854176552226079	0.97237549857054720000	N
0.00007492213449593458	0.03822591437186628000	,
0.00003924492759310859	0.68019360613144010000	LADV
0.00019979235865582557	0.30526855464506990000	LADV
0.00195154321758458170	0.02922340305355451300	,
0.00000356772069028260	0.49494694948687423000	PREP
0.00000713544138056520	0.34827379452376195000	N
0.00076349222772047620	0.32013660181266784000	PREP
0.00002497404483197820	0.28245813745340160000	ADV
0.00028184993453232530	0.47836703481955870000	CONJCOORD
0.00000713544138056520	0.69628689856533340000	ADV
0.00001070316207084780	0.71285812354990920000	VINT
0.00000356772069028260	0.25939571946228246000	N
0.00000356772069028260	0.97657261533381410000	ADJ
0.00044953280697560750	0.04077199141459345000	,
0.00000713544138056520	0.77147872331181190000	CONJCOORD
0.00001427088276113040	0.40807619113826155000	PREP
0.00113453517950986650	0.83190677708356860000	PR
